link,name,avgRating,numOfRating,category,plusCode
https://www.google.com/maps/place/DanaBeach+Color/data=!4m7!3m6!1s0x3142172b3086dd3f:0x6afe8076062c9ac0!8m2!3d16.0474815!4d108.249492!16s%2Fg%2F11jbbs8p17!19sChIJP92GMCsXQjERwJosBnaA_mo?authuser=0&hl=vi&rclk=1,DanaBeach Color,"3,9",(66),Quán bar,51 Võ Nguyên Giáp
https://www.google.com/maps/place/Bar+%26+Pool/data=!4m7!3m6!1s0x3142173f5b66f335:0xeb27f4b4e4658605!8m2!3d16.0622492!4d108.2452392!16s%2Fg%2F11p567_fhq!19sChIJNfNmWz8XQjERBYZl5LT0J-s?authuser=0&hl=vi&rclk=1,Bar & Pool,"4,0",(1),Quán bar,36 Đ. Lâm Hoành
https://www.google.com/maps/place/The+West+Bar+-+Rooftop+of+Fivitel+Da+Nang+Hotel/data=!4m7!3m6!1s0x314219c0716abdbd:0xc864d1ce008810df!8m2!3d16.0521743!4d108.2328375!16s%2Fg%2F11t0tdkff2!19sChIJvb1qccAZQjER3xCIAM7RZMg?authuser=0&hl=vi&rclk=1,The West Bar - Rooftop of Fivitel Da Nang Hotel,,,Quán bar,388 Đ. Trần Hưng Đạo
https://www.google.com/maps/place/Boy+Beer/data=!4m7!3m6!1s0x314219cbae8e0729:0x41987a8dfb2b7987!8m2!3d16.061062!4d108.2174329!16s%2Fg%2F11qg2h075z!19sChIJKQeOrssZQjERh3kr-416mEE?authuser=0&hl=vi&rclk=1,Boy Beer,,,Quán bar,K125 Lê Đình Dương
https://www.google.com/maps/place/Queen's+finger+Sky+Bar/data=!4m7!3m6!1s0x314217ec6a63acf7:0x528e6ba60e322a1!8m2!3d16.0508541!4d108.2454593!16s%2Fg%2F11j1k937v9!19sChIJ96xjauwXQjERoSLjYLrmKAU?authuser=0&hl=vi&rclk=1,Queen's finger Sky Bar,"2,0",(1),Quán bar,155 Lê Quang Đạo
https://www.google.com/maps/place/The+Shamrock+Irish+Pub+Da+Nang/data=!4m7!3m6!1s0x314217bf16662189:0x8dd0f43a940f6eea!8m2!3d16.0494515!4d108.2463064!16s%2Fg%2F11pc2ryfl8!19sChIJiSFmFr8XQjER6m4PlDr00I0?authuser=0&hl=vi&rclk=1,The Shamrock Irish Pub Da Nang,"4,7",(74),Quán rượu Ai-len,1 An Thượng 4
https://www.google.com/maps/place/Minh+Black+House/data=!4m7!3m6!1s0x314211b8637c0bb5:0xccef54b3264e5cc9!8m2!3d16.0050469!4d108.2468111!16s%2Fg%2F11nx2y17fq!19sChIJtQt8Y7gRQjERyVxOJrNU78w?authuser=0&hl=vi&rclk=1,Minh Black House,"5,0",(3),Quán bar,Lô 33 B2.133 KĐT Nam
https://www.google.com/maps/place/Sam+Bar+and+Restaurant/data=!4m7!3m6!1s0x314217ff5aadb775:0x51aa796b62332098!8m2!3d16.0498537!4d108.2471558!16s%2Fg%2F11rzgv8031!19sChIJdbetWv8XQjERmCAzYmt5qlE?authuser=0&hl=vi&rclk=1,Sam Bar and Restaurant,,,Quán bar,Lô 10A Hoàng Kế Viêm
https://www.google.com/maps/place/Small+Talk/data=!4m7!3m6!1s0x314217f42802b27d:0x2ad425da801e35e0!8m2!3d16.0476371!4d108.2447888!16s%2Fg%2F11qm6y7302!19sChIJfbICKPQXQjER4DUegNol1Co?authuser=0&hl=vi&rclk=1,Small Talk,"4,6",(5),Quán bar ca nhạc trực tiếp,63 Đ. Ng. Thì Sĩ
https://www.google.com/maps/place/Cty+sagawa/data=!4m7!3m6!1s0x31421b31c396558f:0x86a406cb0ecdd40a!8m2!3d16.002097!4d108.176223!16s%2Fg%2F11mvsdwss2!19sChIJj1WWwzEbQjERCtTNDssGpIY?authuser=0&hl=vi&rclk=1,Cty sagawa,"5,0",(2),Quán bar,252G+RFQ
https://www.google.com/maps/place/Buffalo+beer+%26+coffee/data=!4m7!3m6!1s0x314219843ba61bc7:0xc0f1c4062325b4aa!8m2!3d16.0639042!4d108.2200413!16s%2Fg%2F11pq4z8gvp!19sChIJxxumO4QZQjERqrQlIwbE8cA?authuser=0&hl=vi&rclk=1,Buffalo beer & coffee,"4,8",(14),Quán bia,159 Phan Châu Trinh
https://www.google.com/maps/place/Club+Pandora/data=!4m7!3m6!1s0x314217bcc9ba3795:0x7e66f9bcb0c47789!8m2!3d16.068421!4d108.2442118!16s%2Fg%2F11h3c9wpy_!19sChIJlTe6ybwXQjERiXfEsLz5Zn4?authuser=0&hl=vi&rclk=1,Club Pandora,"3,8",(61),Quán bar,7 Hà Bổng
https://www.google.com/maps/place/Royal+Bar/data=!4m7!3m6!1s0x314219139e0311ff:0x348a666229371860!8m2!3d16.07981!4d108.2215484!16s%2Fg%2F11s4y2wb3s!19sChIJ_xEDnhMZQjERYBg3KWJmijQ?authuser=0&hl=vi&rclk=1,Royal Bar,"5,0",(6),Quán bar,11a Phan Bội Châu
https://www.google.com/maps/place/Autogrill+VFS+F%26B/data=!4m7!3m6!1s0x314219afb5c7003f:0xf66762f00907d540!8m2!3d16.0555109!4d108.2024091!16s%2Fg%2F11t5xgvynj!19sChIJPwDHta8ZQjERQNUHCfBiZ_Y?authuser=0&hl=vi&rclk=1,Autogrill VFS F&B,,,Quán bar,"3642+5WH International Airport, Nguyễn Văn Linh"
https://www.google.com/maps/place/Se7en+draft+beer/data=!4m7!3m6!1s0x31421bcd289f2fbd:0x1e7518b16ce96884!8m2!3d16.0203172!4d108.1959703!16s%2Fg%2F11qnr_6jqv!19sChIJvS-fKM0bQjERhGjpbLEYdR4?authuser=0&hl=vi&rclk=1,Se7en draft beer,,,Quán bar,301 Lê Đại Hành
https://www.google.com/maps/place/Karaoke+Anh+Ca/data=!4m7!3m6!1s0x3142177d0cdfc833:0x35a9d31f20a371a0!8m2!3d16.0534443!4d108.239273!16s%2Fg%2F11mvmn5r9g!19sChIJM8jfDH0XQjERoHGjIB_TqTU?authuser=0&hl=vi&rclk=1,Karaoke Anh Ca,"3,6",(16),Quán bar karaoke,01 Châu Thị Vĩnh Tế
https://www.google.com/maps/place/Nos'7+sports+pub/data=!4m7!3m6!1s0x31421758fb8a84b9:0xbc8888b7ecaadf71!8m2!3d16.0688911!4d108.2379753!16s%2Fg%2F11t7cm5p7h!19sChIJuYSK-1gXQjERcd-q7LeIiLw?authuser=0&hl=vi&rclk=1,Nos'7 sports pub,"5,0",(1),Quán bar,68 D. Đình Nghệ
https://www.google.com/maps/place/Karaoke+Night+Club/data=!4m7!3m6!1s0x3142194440f712a9:0xb4333b4a8ff450ef!8m2!3d16.06452!4d108.180506!16s%2Fg%2F11ng67kwb8!19sChIJqRL3QEQZQjER71D0j0o7M7Q?authuser=0&hl=vi&rclk=1,Karaoke Night Club,"5,0",(2),Quán bar karaoke,33 Bàu Trảng 3
https://www.google.com/maps/place/Archer+KTV/data=!4m7!3m6!1s0x314219a2e323c8cb:0x3c51649518496a6f!8m2!3d16.0465089!4d108.235532!16s%2Fg%2F11q3nyhzbl!19sChIJy8gj46IZQjERb2pJGJVkUTw?authuser=0&hl=vi&rclk=1,Archer KTV,,,Quán bar karaoke,3 Hàm Tử
https://www.google.com/maps/place/Sevva+Sky+Lounge/data=!4m7!3m6!1s0x3142183c3f6c620f:0x1d8bbc5f13280182!8m2!3d16.0826018!4d108.2208473!16s%2Fg%2F11ggszc978!19sChIJD2JsPzwYQjERggEoE1-8ix0?authuser=0&hl=vi&rclk=1,Sevva Sky Lounge,"4,3",(66),Quầy giải khát,20 Đống Đa
https://www.google.com/maps/place/Tiara+Lounge+%E3%82%AC%E3%83%BC%E3%83%AB%E3%82%BA%E3%83%90%E3%83%BC%EF%BC%86%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1/data=!4m7!3m6!1s0x314219e260e7444f:0xc6694b75b9eb86a7!8m2!3d16.0787127!4d108.221986!16s%2Fg%2F11pzyfmm4y!19sChIJT0TnYOIZQjERp4bruXVLacY?authuser=0&hl=vi&rclk=1,Tiara Lounge ガールズバー＆カラオケ,"4,7",(7),Quán bar tiếp viên nữ,31 Nguyễn Du
https://www.google.com/maps/place/Karaoke+Vip+%C4%90%C3%A0+N%E1%BA%B5ng+Queen+Palace/data=!4m7!3m6!1s0x3142184d02382ec1:0x81625328d6ee51b1!8m2!3d16.0311757!4d108.209973!16s%2Fg%2F1hc22x1r8!19sChIJwS44Ak0YQjERsVHu1ihTYoE?authuser=0&hl=vi&rclk=1,Karaoke Vip Đà Nẵng Queen Palace,"4,5",(162),Quán bar karaoke,179 Xô Viết Nghệ Tĩnh
https://www.google.com/maps/place/C%C4%83n+tin+qu%C3%A1n/data=!4m7!3m6!1s0x31421f2e59d6d8b9:0x4d89b24fa94fb3bf!8m2!3d16.0979961!4d108.1409551!16s%2Fg%2F11my1wnzck!19sChIJudjWWS4fQjERv7NPqU-yiU0?authuser=0&hl=vi&rclk=1,Căn tin quán,"5,0",(6),Quán rượu,Nguyễn Tất Thành
https://www.google.com/maps/place/LEO+Night+Club/data=!4m7!3m6!1s0x3142183113c7ae69:0x497f362872f40e8e!8m2!3d16.0711806!4d108.2218738!16s%2Fg%2F11fz9wx6k0!19sChIJaa7HEzEYQjERjg70cig2f0k?authuser=0&hl=vi&rclk=1,LEO Night Club,"3,3",(16),Quán bar,15-17 Đ. Lê Duẩn
https://www.google.com/maps/place/Karaoke+Tigone/data=!4m7!3m6!1s0x3142183a80cda1a7:0xdadc6c55b7af49df!8m2!3d16.0751412!4d108.2223548!16s%2Fg%2F1tk6sc_6!19sChIJp6HNgDoYQjER30mvt1Vs3No?authuser=0&hl=vi&rclk=1,Karaoke Tigone,,,Quán bar karaoke,7 Quang Trung
https://www.google.com/maps/place/Anchor+Beer+Club/data=!4m7!3m6!1s0x314219b522bfd755:0xfdea89c224650826!8m2!3d16.0634057!4d108.2117934!16s%2Fg%2F11ckr6dzpv!19sChIJVde_IrUZQjERJghlJMKJ6v0?authuser=0&hl=vi&rclk=1,Anchor Beer Club,"4,3",(232),Nhà hàng,29 Quang Dũng
https://www.google.com/maps/place/Karaoke+nexttop+club/data=!4m7!3m6!1s0x314219eccf8efe75:0xe121722a1c03e59e!8m2!3d16.0340471!4d108.214657!16s%2Fg%2F11hbt77by1!19sChIJdf6Oz-wZQjERnuUDHCpyIeE?authuser=0&hl=vi&rclk=1,Karaoke nexttop club,"4,0",(138),Quán bar karaoke,177 Huỳnh Tấn Phát
https://www.google.com/maps/place/Sam+Beer+Club/data=!4m7!3m6!1s0x314217b142b344fd:0x3a7dd9985d1b4e44!8m2!3d16.048773!4d108.2427216!16s%2Fg%2F11sz1dbq9r!19sChIJ_USzQrEXQjERRE4bXZjZfTo?authuser=0&hl=vi&rclk=1,Sam Beer Club,,,Quán rượu,"An, 121 Hoàng Kế Viêm"
https://www.google.com/maps/place/Ph%C3%B2ng+tr%C3%A0+Le+PARIS/data=!4m7!3m6!1s0x116ac8cf15b2879f:0xc2ceba06c61f0d1d!8m2!3d16.0740771!4d108.2235061!16s%2Fg%2F11b6_cmsl2!19sChIJn4eyFc_IahERHQ0fxga6zsI?authuser=0&hl=vi&rclk=1,Phòng trà Le PARIS,"4,2",(102),Quán bar,36 Đ. Trần Phú
https://www.google.com/maps/place/Ph%C3%B2ng+Vip+Karaoke/data=!4m7!3m6!1s0x3142198764ef9763:0x95e52956faac8ef8!8m2!3d16.0213082!4d108.1981625!16s%2Fg%2F11rg2qdhpl!19sChIJY5fvZIcZQjER-I6s-lYp5ZU?authuser=0&hl=vi&rclk=1,Phòng Vip Karaoke,,,Quán bar,256 Lê Đại Hành
https://www.google.com/maps/place/Red+Dragon+Pub/data=!4m7!3m6!1s0x3142182cc85757b3:0xe420180306d44514!8m2!3d16.0638185!4d108.2302038!16s%2Fg%2F11fxvgd4_l!19sChIJs1dXyCwYQjERFEXUBgMYIOQ?authuser=0&hl=vi&rclk=1,Red Dragon Pub,"4,1",(97),Quán bar,469 Đ. Trần Hưng Đạo
https://www.google.com/maps/place/MAAD+CITY/data=!4m7!3m6!1s0x314217d3559b87c3:0x674ccf081ab9d7bd!8m2!3d16.0558569!4d108.2452806!16s%2Fg%2F11t26h3pjj!19sChIJw4ebVdMXQjERvde5GgjPTGc?authuser=0&hl=vi&rclk=1,MAAD CITY,"5,0",(28),Quán rượu,168 Nguyễn Văn Thoại
https://www.google.com/maps/place/Wanderlust+Coffee+%26+Cocktail+Bar/data=!4m7!3m6!1s0x3142177b28997469:0x236819e26185a5ef!8m2!3d16.0511211!4d108.2464599!16s%2Fg%2F11f10dz873!19sChIJaXSZKHsXQjER76WFYeIZaCM?authuser=0&hl=vi&rclk=1,Wanderlust Coffee & Cocktail Bar,"4,5",(240),Quán bar cocktail,"362W+CHW, An Thượng 30"
https://www.google.com/maps/place/Dubai+Karaoke/data=!4m7!3m6!1s0x314219920bdd7da3:0x310dee06535cb50c!8m2!3d16.0314459!4d108.2092459!16s%2Fg%2F11rgh76r2l!19sChIJo33dC5IZQjERDLVcUwbuDTE?authuser=0&hl=vi&rclk=1,Dubai Karaoke,,,Quán bar karaoke,1426 Xô Viết Nghệ Tĩnh
https://www.google.com/maps/place/Karaoke+Rin+Rin/data=!4m7!3m6!1s0x3142177d773070fd:0xab7500c7ffa7b775!8m2!3d16.0540004!4d108.2388247!16s%2Fg%2F11c5sttzxj!19sChIJ_XAwd30XQjERdben_8cAdas?authuser=0&hl=vi&rclk=1,Karaoke Rin Rin,"3,8",(118),Quán bar karaoke,34 Nguyễn Văn Thoại
https://www.google.com/maps/place/Mercury+Karaoke/data=!4m7!3m6!1s0x314219ab5834a531:0xaf2fe7b6ca8c30d!8m2!3d16.0653573!4d108.1969138!16s%2Fg%2F11fz7jgqzv!19sChIJMaU0WKsZQjERDcOobHv-8go?authuser=0&hl=vi&rclk=1,Mercury Karaoke,"4,1",(141),Quán bar karaoke,199 Điện Biên Phủ
https://www.google.com/maps/place/Karaoke+%C4%90%E1%BA%A3o+N%E1%BB%95i/data=!4m7!3m6!1s0x31421a21b36c2105:0x509a184d8bcce70!8m2!3d16.016562!4d108.2122956!16s%2Fg%2F11hd1qlt88!19sChIJBSFssyEaQjERcM682IShCQU?authuser=0&hl=vi&rclk=1,Karaoke Đảo Nổi,"3,9",(93),Quán bar karaoke,"2686+JWF, Cầu Đảo Nổi"
https://www.google.com/maps/place/w7+billiards+club/data=!4m7!3m6!1s0x3142171a0472c21d:0xe53618285493f764!8m2!3d16.0410002!4d108.2399875!16s%2Fg%2F11q3y6m706!19sChIJHcJyBBoXQjERZPeTVCgYNuU?authuser=0&hl=vi&rclk=1,w7 billiards club,"4,0",(1),Bar thể thao,285 Hoài Thanh
https://www.google.com/maps/place/Mooniva+River+Club/data=!4m7!3m6!1s0x3142197a8c5bd8c1:0x3765b7f25524fcdd!8m2!3d16.0858664!4d108.2218495!16s%2Fg%2F11q4brtmnl!19sChIJwdhbjHoZQjER3fwkVfK3ZTc?authuser=0&hl=vi&rclk=1,Mooniva River Club,"4,3",(63),Quán bia sân vườn,10 Như Nguyệt
https://www.google.com/maps/place/United+Bar/data=!4m7!3m6!1s0x3142183bd7a158a9:0xdff8b0889739f729!8m2!3d16.0797321!4d108.2198795!16s%2Fg%2F11fx91jxyg!19sChIJqVih1zsYQjERKfc5l4iw-N8?authuser=0&hl=vi&rclk=1,United Bar,"4,3",(35),Quán bar,02 Nguyễn Chí Thanh
https://www.google.com/maps/place/MR.B%C3%92+TO+BEER+-+Nh%C3%A0+H%C3%A0ng+Bia+%C4%90%E1%BB%A9c+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314219e2b6fd7933:0xefc4950e4c7d6e8e!8m2!3d16.0335387!4d108.2186816!16s%2Fg%2F11jp8pv29y!19sChIJM3n9tuIZQjERjm59TA6VxO8?authuser=0&hl=vi&rclk=1,MR.BÒ TO BEER - Nhà Hàng Bia Đức Đà Nẵng,"4,6",(22),Quán bia sân vườn,309 Lê Thanh Nghị
https://www.google.com/maps/place/Th%E1%BB%8Bnh+Ph%C3%A1t/data=!4m7!3m6!1s0x3142199feef29175:0x1e6b98b6ff47329d!8m2!3d16.0564551!4d108.1672603!16s%2Fg%2F11jh940674!19sChIJdZHy7p8ZQjERnTJH_7aYax4?authuser=0&hl=vi&rclk=1,Thịnh Phát,"4,5",(4),Quán bia,07 Hoàng Văn Thái
https://www.google.com/maps/place/Gradeli+Beer+-+Nh%C3%A0+h%C3%A0ng+Bia+T%C6%B0%C6%A1i+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x3142191da048333d:0xbb292a53b133c6ad!8m2!3d16.0400798!4d108.2172039!16s%2Fg%2F11gy5jfr8q!19sChIJPTNIoB0ZQjERrcYzsVMqKbs?authuser=0&hl=vi&rclk=1,Gradeli Beer - Nhà hàng Bia Tươi Đà Nẵng,"4,1",(143),Quán bia sân vườn,"Lô A37, Đường 30/4"
https://www.google.com/maps/place/Karaoke+Bin+Bin/data=!4m7!3m6!1s0x314219edb3850357:0x28329cf2fe9e548d!8m2!3d16.0329491!4d108.2180679!16s%2Fg%2F1hc5wxfsr!19sChIJVwOFs-0ZQjERjVSe_vKcMig?authuser=0&hl=vi&rclk=1,Karaoke Bin Bin,"3,9",(196),Quán bar karaoke,105 Huy Cận
https://www.google.com/maps/place/Karaoke+Chu%C3%B4ng+Gi%C3%B3/data=!4m7!3m6!1s0x314219b09ab02fa9:0x2a6266b80e3933db!8m2!3d16.0547661!4d108.2052128!16s%2Fg%2F11c1n39v4k!19sChIJqS-wmrAZQjER2zM5DrhmYio?authuser=0&hl=vi&rclk=1,Karaoke Chuông Gió,"4,2",(19),Quán bar karaoke,02 Man Thiện
https://www.google.com/maps/place/%C3%89CLAT+-+creative+caf%C3%A9+%26+bar/data=!4m7!3m6!1s0x3142183c0d1f0001:0x322161313134d590!8m2!3d16.0815293!4d108.2213373!16s%2Fg%2F11hbv8hwgf!19sChIJAQAfDTwYQjERkNU0MTFhITI?authuser=0&hl=vi&rclk=1,ÉCLAT - creative café & bar,"4,9",(98),Quán bar cocktail,14 Trần Quý Cáp
https://www.google.com/maps/place/KARAOKE+KITTY/data=!4m7!3m6!1s0x31421b1f3f4b2859:0xcf425f60509944b2!8m2!3d15.9759776!4d108.1832609!16s%2Fg%2F11jl97ndn8!19sChIJWShLPx8bQjERskSZUGBfQs8?authuser=0&hl=vi&rclk=1,KARAOKE KITTY,"3,6",(5),Quán bar,"X5GM+98R, ĐT605"
https://www.google.com/maps/place/Karaoke+Rin+Rin/data=!4m7!3m6!1s0x314219edb385ada3:0x3e24ecfccf44e152!8m2!3d16.032954!4d108.2181179!16s%2Fg%2F11g9hc7lk6!19sChIJo62Fs-0ZQjERUuFEz_zsJD4?authuser=0&hl=vi&rclk=1,Karaoke Rin Rin,"4,3",(3),Quán bar karaoke,101 Huy Cận
https://www.google.com/maps/place/Karaoke+Newlife/data=!4m7!3m6!1s0x31421833777404c9:0x978af8f0f1249a4b!8m2!3d16.0670754!4d108.2208496!16s%2Fg%2F1tk8l1qh!19sChIJyQR0dzMYQjERS5ok8fD4ipc?authuser=0&hl=vi&rclk=1,Karaoke Newlife,"3,8",(52),Quán bar karaoke,152 Nguyễn Chí Thanh
https://www.google.com/maps/place/Radio+Dublin+Irish+Pub/data=!4m7!3m6!1s0x314217be21a5fa4b:0x8c71b0beff2efa6f!8m2!3d16.049754!4d108.2472641!16s%2Fg%2F11rss1d5d5!19sChIJS_qlIb4XQjERb_ou_76wcYw?authuser=0&hl=vi&rclk=1,Radio Dublin Irish Pub,"4,8",(33),Quán rượu Ai-len,1 An Thượng 2
https://www.google.com/maps/place/Karaoke+T%C3%A2y+Nguy%C3%AAn/data=!4m7!3m6!1s0x314219d6ff47a8d3:0x7ef7ed5cbdc89d5!8m2!3d16.0546117!4d108.2346653!16s%2Fg%2F11b67qjkrk!19sChIJ06hH_9YZQjER1Yncy9V-7wc?authuser=0&hl=vi&rclk=1,Karaoke Tây Nguyên,,,Quán bar karaoke,24 Trần Quang Diệu
https://www.google.com/maps/place/Karaoke+Giai+%C4%90i%E1%BB%87u+Ti%E1%BB%83u+La/data=!4m7!3m6!1s0x314219c16c0b6e51:0xda187f4b5c1e97ab!8m2!3d16.0454011!4d108.2187546!16s%2Fg%2F11c6dzsq9y!19sChIJUW4LbMEZQjERq5ceXEt_GNo?authuser=0&hl=vi&rclk=1,Karaoke Giai Điệu Tiểu La,"3,7",(102),Quán bar karaoke,113 Tiểu La
https://www.google.com/maps/place/Draft+Beer+%F0%9F%8D%BB+Novotel/data=!4m7!3m6!1s0x314219e8a15aa4c3:0x44a6d104be7bdddf!8m2!3d16.0770508!4d108.2238672!16s%2Fg%2F11ghn7_njx!19sChIJw6RaoegZQjER3917vgTRpkQ?authuser=0&hl=vi&rclk=1,Draft Beer 🍻 Novotel,"4,1",(97),Quán bia sân vườn,38 Bạch Đằng
https://www.google.com/maps/place/Qu%C3%A1n+Karaoke+To%C3%A0n+Ny/data=!4m7!3m6!1s0x31421929914d3285:0x9c1ba4008eba79b6!8m2!3d16.068394!4d108.1499434!16s%2Fg%2F11f3n33b6w!19sChIJhTJNkSkZQjERtnm6jgCkG5w?authuser=0&hl=vi&rclk=1,Quán Karaoke Toàn Ny,"4,4",(14),Quán bar karaoke,53 Ngô Văn Sở
https://www.google.com/maps/place/Karaoke+Gia+%C4%90%C3%ACnh/data=!4m7!3m6!1s0x31421911e533d7ad:0xbae2a8eb00b49206!8m2!3d16.0515936!4d108.1777579!16s%2Fg%2F11cs31rtfg!19sChIJrdcz5REZQjERBpK0AOuo4ro?authuser=0&hl=vi&rclk=1,Karaoke Gia Đình,,,Quán bar karaoke,352H+J4J
https://www.google.com/maps/place/Karaoke+Melody/data=!4m7!3m6!1s0x3142192995976bc9:0x7aea201e24a33384!8m2!3d16.0685579!4d108.1502705!16s%2Fg%2F1v26jlq6!19sChIJyWuXlSkZQjERhDOjJB4g6no?authuser=0&hl=vi&rclk=1,Karaoke Melody,"3,7",(65),Quán bar karaoke,39 Ngô Văn Sở
https://www.google.com/maps/place/Lounge+Beach+Bar+%26+Restaurant/data=!4m7!3m6!1s0x314217aca86a2379:0x3ed4268aa3b17516!8m2!3d16.0673186!4d108.2459275!16s%2Fg%2F11rw7c1p4v!19sChIJeSNqqKwXQjERFnWxo4om1D4?authuser=0&hl=vi&rclk=1,Lounge Beach Bar & Restaurant,"4,5",(29),Món nướng,1C Võ Nguyên Giáp
https://www.google.com/maps/place/Fatfish+Restaurant+%26+Lounge+Bar/data=!4m7!3m6!1s0x3142182ceeed1a37:0xe27c84359c53b1e5!8m2!3d16.064949!4d108.2300338!16s%2Fg%2F11b8tnp0rh!19sChIJNxrt7iwYQjER5bFTnDWEfOI?authuser=0&hl=vi&rclk=1,Fatfish Restaurant & Lounge Bar,"4,4",(575),Quán bar,439 Đ. Trần Hưng Đạo
https://www.google.com/maps/place/Karaoke+Tr%E1%BB%B1c+Tuy%E1%BA%BFn/data=!4m7!3m6!1s0x31421bab8127054f:0xccc6327f5e501f92!8m2!3d15.9821086!4d108.1870769!16s%2Fg%2F11rq22lnjs!19sChIJTwUngasbQjERkh9QXn8yxsw?authuser=0&hl=vi&rclk=1,Karaoke Trực Tuyến,,,Quán bar,"X5JP+RRW, ĐT605"
https://www.google.com/maps/place/Skybar/data=!4m7!3m6!1s0x3142182c7d17e3e9:0xee71585e45acf5d!8m2!3d16.0661913!4d108.2312099!16s%2Fg%2F11bxdmzh8x!19sChIJ6eMXfSwYQjERXc9a5IUV5w4?authuser=0&hl=vi&rclk=1,Skybar,"4,0",(4),Nhà hàng,01 Mai Hắc Đế